"Date","Price","Open","High","Low","Vol.","Change %"
"23.02.2003","841,15","848,17","848,17","818,54","6,75B","-0,83%"
"16.02.2003","848,17","834,89","852,87","831,48","4,92B","1,59%"
"09.02.2003","834,89","829,69","843,02","806,29","6,70B","0,63%"
"02.02.2003","829,69","855,70","864,64","826,70","6,87B","-3,04%"
"26.01.2003","855,70","861,40","868,72","840,34","7,58B","-0,66%"
"19.01.2003","861,40","901,78","906,00","859,71","6,22B","-4,48%"
"12.01.2003","901,78","927,57","935,05","899,02","7,10B","-2,78%"
"05.01.2003","927,57","908,59","932,89","908,32","7,49B","2,09%"
"29.12.2002","908,59","875,40","911,25","869,45","4,51B","3,79%"
"22.12.2002","875,40","895,74","903,89","873,62","3,05B","-2,27%"
"15.12.2002","895,76","889,48","911,22","880,32","7,14B","0,71%"
"08.12.2002","889,48","912,23","912,23","888,48","6,48B","-2,49%"
"01.12.2002","912,23","936,31","954,28","895,96","7,18B","-2,57%"
"24.11.2002","936,31","930,55","941,82","912,10","5,11B","0,62%"
"17.11.2002","930,55","909,83","937,28","893,09","8,18B","2,28%"
"10.11.2002","909,83","894,74","910,21","872,05","6,87B","1,69%"
"03.11.2002","894,74","900,96","925,66","891,62","7,59B","-0,69%"
"27.10.2002","900,96","897,65","907,44","867,91","7,43B","0,37%"
"20.10.2002","897,65","884,39","902,94","873,06","7,63B","1,50%"
"13.10.2002","884,39","835,32","886,68","828,37","7,94B","5,87%"
"06.10.2002","835,32","800,58","843,27","768,63","9,34B","4,34%"
"29.09.2002","800,58","827,37","851,93","794,10","8,68B","-3,24%"
"22.09.2002","827,37","845,39","856,60","817,38","7,86B","-2,13%"
"15.09.2002","845,39","889,81","902,68","839,09","7,27B","-4,99%"
"08.09.2002","889,81","893,92","924,02","877,05","5,63B","-0,46%"
"01.09.2002","893,92","916,07","916,07","870,50","5,25B","-2,42%"
"25.08.2002","916,07","940,86","955,82","903,33","5,67B","-2,63%"
"18.08.2002","940,86","928,77","965,00","927,21","6,41B","1,30%"
"11.08.2002","928,77","908,64","935,38","876,20","6,64B","2,22%"
"04.08.2002","908,64","864,24","913,95","833,44","7,37B","5,14%"
"28.07.2002","864,24","852,84","911,64","852,84","8,86B","1,34%"
"21.07.2002","852,84","847,76","854,13","775,68","11,69B","0,60%"
"14.07.2002","847,75","921,39","926,52","842,07","11,38B","-7,99%"
"07.07.2002","921,39","989,03","993,56","900,94","8,04B","-6,84%"
"30.06.2002","989,03","989,82","994,46","934,87","5,48B","-0,08%"
"23.06.2002","989,82","989,14","1.005,88","952,92","9,11B","0,07%"
"16.06.2002","989,14","1.007,27","1.040,83","985,65","6,65B","-1,80%"
"09.06.2002","1.007,27","1.027,53","1.039,04","981,63","7,19B","-1,97%"
"02.06.2002","1.027,53","1.067,14","1.070,74","1.012,49","7,03B","-3,71%"
"26.05.2002","1.067,14","1.083,82","1.085,98","1.054,26","4,64B","-1,54%"
"19.05.2002","1.083,82","1.106,59","1.106,59","1.075,64","5,40B","-2,06%"
"12.05.2002","1.106,59","1.054,99","1.106,59","1.053,90","6,45B","4,89%"
"05.05.2002","1.054,99","1.073,43","1.088,92","1.048,96","6,30B","-1,72%"
"28.04.2002","1.073,43","1.076,32","1.091,42","1.063,46","7,04B","-0,27%"
"21.04.2002","1.076,32","1.125,17","1.125,17","1.076,31","6,84B","-4,34%"
"14.04.2002","1.125,17","1.111,01","1.133,00","1.099,41","6,38B","1,27%"
"07.04.2002","1.111,01","1.122,73","1.131,76","1.102,42","6,57B","-1,04%"
"31.03.2002","1.122,73","1.147,39","1.147,84","1.119,49","5,84B","-2,15%"
"24.03.2002","1.147,39","1.148,70","1.154,45","1.131,61","4,61B","-0,11%"
"17.03.2002","1.148,70","1.166,16","1.173,94","1.139,48","6,31B","-1,50%"
"10.03.2002","1.166,16","1.164,31","1.173,03","1.151,01","6,57B","0,16%"
"03.03.2002","1.164,31","1.131,78","1.172,76","1.130,93","7,61B","2,87%"
"24.02.2002","1.131,78","1.089,84","1.131,79","1.089,84","6,92B","3,85%"
"17.02.2002","1.089,84","1.104,18","1.104,18","1.074,36","5,42B","-1,30%"
"10.02.2002","1.104,18","1.096,22","1.124,72","1.094,68","6,10B","0,73%"
"03.02.2002","1.096,22","1.122,20","1.122,20","1.077,78","7,70B","-2,32%"
"27.01.2002","1.122,20","1.133,28","1.138,63","1.081,66","7,94B","-0,98%"
"20.01.2002","1.133,28","1.127,58","1.139,50","1.117,43","5,69B","0,51%"
"13.01.2002","1.127,58","1.145,60","1.148,81","1.124,45","6,87B","-1,57%"
"06.01.2002","1.145,60","1.172,51","1.176,97","1.145,45","6,53B","-2,30%"
"30.12.2001","1.172,51","1.161,02","1.176,55","1.136,23","5,03B","0,99%"
"23.12.2001","1.161,02","1.144,89","1.164,64","1.144,62","3,02B","1,41%"
"16.12.2001","1.144,89","1.123,09","1.152,44","1.122,66","7,28B","1,94%"
"09.12.2001","1.123,09","1.158,31","1.158,31","1.114,53","6,85B","-3,04%"
"02.12.2001","1.158,31","1.139,45","1.173,62","1.125,78","7,02B","1,66%"
"25.11.2001","1.139,45","1.150,34","1.163,38","1.125,51","6,56B","-0,95%"
"18.11.2001","1.150,34","1.138,65","1.152,45","1.129,78","4,09B","1,03%"
"11.11.2001","1.138,65","1.120,31","1.148,28","1.098,32","6,60B","1,64%"
"04.11.2001","1.120,31","1.087,20","1.135,75","1.087,20","6,65B","3,05%"
