Date,Price
2017-09-17,22349.59
2017-09-10,22268.34
2017-09-03,21797.79
2017-08-27,21987.56
2017-08-20,21813.67
2017-08-13,21674.51
2017-08-06,21858.32
2017-07-30,22092.81
2017-07-23,21830.31
2017-07-16,21580.07
2017-07-09,21637.74
2017-07-02,21414.34
2017-06-25,21349.63
2017-06-18,21394.76
2017-06-11,21384.28
2017-06-04,21271.97
2017-05-28,21206.29
2017-05-21,21080.28
2017-05-14,20804.84
2017-05-07,20896.61
2017-04-30,21006.94
2017-04-23,20940.51
2017-04-16,20547.76
2017-04-09,20453.25
2017-04-02,20656.1
2017-03-26,20663.22
2017-03-19,20596.72
2017-03-12,20914.62
2017-03-05,20902.98
2017-02-26,21005.71
2017-02-19,20821.76
2017-02-12,20624.05
2017-02-05,20269.37
2017-01-29,20071.46
2017-01-22,20093.78
2017-01-15,19827.25
2017-01-08,19885.73
2017-01-01,19963.8
2016-12-25,19762.6
2016-12-18,19933.81
2016-12-11,19843.41
2016-12-04,19756.85
2016-11-27,19170.42
2016-11-20,19152.14
2016-11-13,18867.93
2016-11-06,18847.66
2016-10-30,17888.28
2016-10-23,18161.19
2016-10-16,18145.71
2016-10-09,18138.38
2016-10-02,18240.49
2016-09-25,18308.15
2016-09-18,18261.45
2016-09-11,18123.8
2016-09-04,18085.45
2016-08-28,18491.96
2016-08-21,18395.4
2016-08-14,18552.57
2016-08-07,18576.47
2016-07-31,18543.53
2016-07-24,18432.24
2016-07-17,18570.85
2016-07-10,18516.55
2016-07-03,18146.74
2016-06-26,17949.37
2016-06-19,17400.75
2016-06-12,17675.16
2016-06-05,17865.34
2016-05-29,17807.06
2016-05-22,17873.22
2016-05-15,17500.94
2016-05-08,17535.32
2016-05-01,17740.63
2016-04-24,17773.64
2016-04-17,18003.75
2016-04-10,17897.46
2016-04-03,17576.96
2016-03-27,17792.75
2016-03-20,17515.73
2016-03-13,17602.3
2016-03-06,17213.31
2016-02-28,17006.77
2016-02-21,16639.97
2016-02-14,16391.99
2016-02-07,15973.84
2016-01-31,16204.97
2016-01-24,16466.3
2016-01-17,16093.51
2016-01-10,15988.08
2016-01-03,16346.45
2015-12-27,17425.03
2015-12-20,17552.17
2015-12-13,17128.55
2015-12-06,17265.21
2015-11-29,17847.63
2015-11-22,17798.49
2015-11-15,17823.81
2015-11-08,17245.24
2015-11-01,17910.33
2015-10-25,17663.54
2015-10-18,17646.7
2015-10-11,17215.97
2015-10-04,17084.49
2015-09-27,16472.37
2015-09-20,16314.67
2015-09-13,16384.58
2015-09-06,16433.09
2015-08-30,16102.38
2015-08-23,16643.01
2015-08-16,16459.75
2015-08-09,17477.4
2015-08-02,17373.38
2015-07-26,17689.86
2015-07-19,17568.53
2015-07-12,18086.45
2015-07-05,17760.41
2015-06-28,17730.11
2015-06-21,17946.68
2015-06-14,18015.95
2015-06-07,17898.84
2015-05-31,17849.46
2015-05-24,18010.68
2015-05-17,18232.02
2015-05-10,18272.56
2015-05-03,18191.11
