"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 06, 2022","1,167.58","1,159.76","1,169.54","1,115.04","-","0.67%"
"Feb 27, 2022","1,159.76","1,255.11","1,271.56","1,159.69","1.76B","-9.09%"
"Feb 20, 2022","1,275.75","1,310.88","1,310.88","1,219.24","1.37B","-2.05%"
"Feb 13, 2022","1,302.45","1,296.74","1,326.57","1,281.58","1.07B","-1.63%"
"Feb 06, 2022","1,324.03","1,314.75","1,348.04","1,303.54","1.04B","1.35%"
"Jan 30, 2022","1,306.44","1,319.74","1,348.04","1,298.03","1.06B","-0.12%"
"Jan 23, 2022","1,307.99","1,326.94","1,334.76","1,277.12","1.22B","-2.03%"
"Jan 16, 2022","1,335.09","1,359.58","1,364.92","1,323.58","965.21M","-1.60%"
"Jan 09, 2022","1,356.84","1,369.63","1,375.24","1,341.69","978.26M","-0.45%"
"Jan 02, 2022","1,363.02","1,367.34","1,390.93","1,355.77","837.31M","0.10%"
