"Date","Price","Open","High","Low","Vol.","Change %"
"May 02, 2021","1,830.48","1,768.49","1,843.45","1,765.91","3.50%"
"Apr 25, 2021","1,768.59","1,776.34","1,790.43","1,756.19","-0.48%"
"Apr 18, 2021","1,777.18","1,779.50","1,798.29","1,763.18","0.05%"
"Apr 11, 2021","1,776.31","1,743.80","1,784.07","1,723.27","1.91%"
"Apr 04, 2021","1,743.10","1,728.74","1,759.13","1,721.22","0.82%"
"Mar 28, 2021","1,728.84","1,732.15","1,733.40","1,677.93","-0.18%"
"Mar 21, 2021","1,731.97","1,745.74","1,747.18","1,721.23","-0.73%"
"Mar 14, 2021","1,744.74","1,727.74","1,755.59","1,719.05","1.06%"
"Mar 07, 2021","1,726.41","1,702.80","1,739.99","1,676.70","1.50%"
"Feb 28, 2021","1,700.86","1,733.40","1,760.02","1,687.12","-1.88%"
"Feb 21, 2021","1,733.49","1,782.24","1,816.27","1,717.26","-2.74%"
"Feb 14, 2021","1,782.31","1,825.34","1,827.59","1,760.13","-2.26%"
"Feb 07, 2021","1,823.46","1,815.44","1,855.70","1,807.48","0.65%"
"Jan 31, 2021","1,811.62","1,863.05","1,871.84","1,785.15","-1.87%"
"Jan 24, 2021","1,846.09","1,855.75","1,876.03","1,831.29","-0.35%"
"Jan 17, 2021","1,852.55","1,828.94","1,875.45","1,810.46","1.42%"
"Jan 10, 2021","1,826.59","1,849.34","1,864.08","1,817.14","-1.17%"
"Jan 03, 2021","1,848.26","1,906.05","1,959.60","1,828.74","-2.63%"
"Dec 27, 2020","1,898.10","1,885.93","1,901.26","1,869.21","1.19%"
"Dec 20, 2020","1,875.82","1,883.20","1,906.93","1,856.69","-0.26%"
"Dec 13, 2020","1,880.66","1,839.30","1,896.26","1,819.92","2.26%"
"Dec 06, 2020","1,839.03","1,837.99","1,875.79","1,822.99","0.08%"
"Nov 29, 2020","1,837.61","1,789.05","1,848.26","1,764.69","2.77%"
"Nov 22, 2020","1,788.13","1,869.84","1,876.72","1,773.93","-4.40%"
"Nov 15, 2020","1,870.49","1,888.74","1,899.35","1,852.48","-0.93%"
"Nov 08, 2020","1,888.04","1,954.65","1,965.92","1,850.36","-3.25%"
"Nov 01, 2020","1,951.51","1,878.59","1,960.77","1,873.21","3.92%"
"Oct 25, 2020","1,877.95","1,902.34","1,911.34","1,859.67","-1.20%"
"Oct 18, 2020","1,900.79","1,899.94","1,931.41","1,894.54","0.10%"
"Oct 11, 2020","1,898.97","1,930.50","1,933.45","1,882.44","-1.58%"
"Oct 04, 2020","1,929.43","1,902.24","1,930.83","1,873.05","1.62%"
"Sep 27, 2020","1,898.70","1,859.00","1,917.28","1,849.19","2.08%"
"Sep 20, 2020","1,860.05","1,949.55","1,955.75","1,848.45","-4.60%"
"Sep 13, 2020","1,949.69","1,941.05","1,973.63","1,932.99","0.42%"
"Sep 06, 2020","1,941.50","1,931.24","1,966.50","1,906.67","0.47%"
"Aug 30, 2020","1,932.45","1,965.40","1,992.38","1,916.67","-1.63%"
"Aug 23, 2020","1,964.49","1,939.24","1,976.60","1,902.77","1.29%"
"Aug 16, 2020","1,939.40","1,947.04","2,015.45","1,911.65","-0.22%"
"Aug 09, 2020","1,943.76","2,034.19","2,050.01","1,864.30","-4.47%"
"Aug 02, 2020","2,034.62","1,980.98","2,073.41","1,960.40","3.04%"
"Jul 26, 2020","1,974.69","1,899.99","1,981.22","1,899.73","3.85%"
"Jul 19, 2020","1,901.46","1,809.58","1,906.54","1,805.60","5.06%"
"Jul 12, 2020","1,809.90","1,799.01","1,814.79","1,791.46","0.61%"
"Jul 05, 2020","1,798.90","1,776.31","1,818.13","1,770.13","1.34%"
"Jun 28, 2020","1,775.05","1,773.74","1,789.48","1,757.68","0.20%"
"Jun 21, 2020","1,771.47","1,748.78","1,779.61","1,743.27","1.60%"
"Jun 14, 2020","1,743.61","1,732.32","1,745.36","1,704.31","0.74%"
"Jun 07, 2020","1,730.80","1,684.65","1,744.92","1,677.52","2.67%"
"May 31, 2020","1,685.83","1,738.05","1,745.26","1,670.74","-2.46%"
"May 24, 2020","1,728.30","1,734.61","1,737.71","1,693.82","-0.45%"
"May 17, 2020","1,736.07","1,743.01","1,765.94","1,717.10","-0.40%"
"May 10, 2020","1,743.00","1,702.65","1,752.13","1,691.59","2.37%"
"May 03, 2020","1,702.65","1,699.00","1,723.91","1,682.28","0.13%"
"Apr 26, 2020","1,700.41","1,726.15","1,727.93","1,670.06","-1.68%"
"Apr 19, 2020","1,729.43","1,692.25","1,739.74","1,661.39","2.66%"
"Apr 12, 2020","1,684.69","1,685.69","1,747.85","1,674.87","-0.31%"
"Apr 05, 2020","1,689.90","1,597.50","1,697.50","1,597.50","4.41%"
"Mar 29, 2020","1,618.45","1,622.00","1,639.61","1,565.74","-0.31%"
"Mar 22, 2020","1,623.50","1,508.15","1,647.28","1,485.10","8.36%"
"Mar 15, 2020","1,498.24","1,550.55","1,573.49","1,451.50","-2.06%"
"Mar 08, 2020","1,529.70","1,694.40","1,702.96","1,506.86","-8.63%"
"Mar 01, 2020","1,674.23","1,591.10","1,692.10","1,579.70","5.62%"
"Feb 23, 2020","1,585.13","1,659.05","1,689.11","1,565.86","-3.56%"
"Feb 16, 2020","1,643.70","1,584.70","1,649.15","1,578.60","3.72%"
"Feb 09, 2020","1,584.70","1,570.29","1,585.05","1,561.80","0.92%"
"Feb 02, 2020","1,570.29","1,590.20","1,591.84","1,547.40","-1.25%"
"Jan 26, 2020","1,590.20","1,580.10","1,590.21","1,563.21","1.24%"
"Jan 19, 2020","1,570.65","1,558.65","1,576.01","1,546.41","0.90%"
"Jan 12, 2020","1,556.61","1,562.29","1,562.30","1,536.12","-0.36%"
"Jan 05, 2020","1,562.28","1,561.15","1,611.15","1,540.18","0.69%"
"Dec 29, 2019","1,551.65","1,511.80","1,553.70","1,510.43","2.71%"
"Dec 22, 2019","1,510.67","1,478.20","1,515.47","1,477.51","2.20%"
"Dec 15, 2019","1,478.20","1,475.60","1,481.97","1,470.32","0.16%"
"Dec 08, 2019","1,475.81","1,459.49","1,486.95","1,458.76","1.10%"
"Dec 01, 2019","1,459.76","1,467.03","1,484.55","1,453.91","-0.34%"
"Nov 24, 2019","1,464.80","1,462.29","1,466.81","1,450.63","0.17%"
"Nov 17, 2019","1,462.29","1,467.66","1,479.15","1,456.26","-0.35%"
"Nov 10, 2019","1,467.37","1,458.96","1,474.62","1,445.61","0.60%"
"Nov 03, 2019","1,458.66","1,513.80","1,514.97","1,456.28","-3.65%"
"Oct 27, 2019","1,513.95","1,504.34","1,515.81","1,481.21","0.61%"
"Oct 20, 2019","1,504.73","1,492.02","1,518.07","1,480.87","0.98%"
"Oct 13, 2019","1,490.10","1,488.90","1,498.17","1,477.06","0.02%"
"Oct 06, 2019","1,489.85","1,504.76","1,517.08","1,474.28","-0.98%"
"Sep 29, 2019","1,504.60","1,497.07","1,518.81","1,459.00","0.51%"
"Sep 22, 2019","1,496.94","1,516.66","1,535.85","1,487.04","-1.33%"
"Sep 15, 2019","1,517.15","1,503.34","1,517.24","1,484.36","1.91%"
"Sep 08, 2019","1,488.70","1,507.10","1,523.96","1,484.27","-1.21%"
"Sep 01, 2019","1,506.95","1,520.10","1,557.38","1,502.89","-0.87%"
"Aug 25, 2019","1,520.25","1,539.30","1,555.13","1,517.43","-0.43%"
"Aug 18, 2019","1,526.85","1,511.15","1,530.11","1,491.85","0.84%"
"Aug 11, 2019","1,514.15","1,497.65","1,534.75","1,481.38","1.13%"
"Aug 04, 2019","1,497.24","1,440.65","1,510.28","1,437.03","3.92%"
"Jul 28, 2019","1,440.70","1,419.49","1,448.23","1,400.65","1.55%"
"Jul 21, 2019","1,418.69","1,425.15","1,433.84","1,411.08","-0.46%"
"Jul 14, 2019","1,425.30","1,415.75","1,452.96","1,400.18","0.67%"
"Jul 07, 2019","1,415.74","1,400.05","1,426.21","1,386.35","1.13%"
"Jun 30, 2019","1,399.95","1,392.83","1,436.29","1,381.84","-0.68%"
"Jun 23, 2019","1,409.50","1,401.35","1,438.99","1,400.21","0.75%"
"Jun 16, 2019","1,399.05","1,342.05","1,411.08","1,332.83","4.28%"
"Jun 09, 2019","1,341.58","1,335.94","1,358.40","1,319.74","0.07%"
"Jun 02, 2019","1,340.70","1,307.40","1,348.45","1,306.62","2.68%"
"May 26, 2019","1,305.65","1,285.80","1,307.11","1,274.82","1.62%"
"May 19, 2019","1,284.90","1,277.80","1,287.62","1,269.34","0.57%"
"May 12, 2019","1,277.55","1,286.71","1,303.47","1,274.91","-0.66%"
"May 05, 2019","1,286.00","1,281.19","1,291.73","1,276.85","0.53%"
"Apr 28, 2019","1,279.19","1,286.55","1,287.38","1,266.18","-0.55%"
"Apr 21, 2019","1,286.25","1,275.83","1,289.01","1,266.25","0.85%"
"Apr 14, 2019","1,275.40","1,290.60","1,292.08","1,271.07","-1.16%"
"Apr 07, 2019","1,290.40","1,291.80","1,310.96","1,289.66","-0.10%"
"Mar 31, 2019","1,291.70","1,291.48","1,297.23","1,280.91","-0.03%"
"Mar 24, 2019","1,292.15","1,313.35","1,324.57","1,286.77","-1.62%"
"Mar 17, 2019","1,313.38","1,302.34","1,320.62","1,298.19","0.92%"
"Mar 10, 2019","1,301.38","1,298.85","1,311.56","1,290.34","0.23%"
"Mar 03, 2019","1,298.40","1,293.61","1,300.85","1,281.10","0.37%"
"Feb 24, 2019","1,293.56","1,328.89","1,332.80","1,290.24","-2.58%"
"Feb 17, 2019","1,327.80","1,321.41","1,347.11","1,320.60","0.48%"
"Feb 10, 2019","1,321.41","1,314.55","1,322.76","1,302.88","0.56%"
"Feb 03, 2019","1,314.06","1,318.13","1,319.11","1,302.53","-0.30%"
"Jan 27, 2019","1,318.00","1,303.82","1,326.65","1,297.54","1.13%"
"Jan 20, 2019","1,303.22","1,281.64","1,303.78","1,276.58","1.70%"
"Jan 13, 2019","1,281.49","1,287.70","1,296.21","1,280.49","-0.51%"
"Jan 06, 2019","1,288.00","1,286.01","1,297.47","1,279.10","0.24%"
"Dec 30, 2018","1,284.92","1,280.20","1,298.68","1,276.66","0.33%"
"Dec 23, 2018","1,280.75","1,258.65","1,282.34","1,257.96","1.97%"
"Dec 16, 2018","1,256.01","1,237.60","1,266.70","1,235.69","1.44%"
"Dec 09, 2018","1,238.21","1,250.76","1,250.85","1,232.70","-0.79%"
"Dec 02, 2018","1,248.09","1,223.19","1,250.44","1,221.22","2.14%"
"Nov 25, 2018","1,221.96","1,224.04","1,229.23","1,210.99","-0.10%"
"Nov 18, 2018","1,223.19","1,222.34","1,230.33","1,217.82","0.14%"
"Nov 11, 2018","1,221.47","1,210.05","1,225.67","1,196.19","0.98%"
"Nov 04, 2018","1,209.59","1,233.09","1,236.33","1,206.53","-1.89%"
"Oct 28, 2018","1,232.89","1,234.15","1,237.74","1,211.82","-0.06%"
"Oct 21, 2018","1,233.58","1,228.06","1,243.63","1,219.95","0.59%"
"Oct 14, 2018","1,226.31","1,217.44","1,233.67","1,217.40","0.69%"
"Oct 07, 2018","1,217.93","1,203.15","1,226.51","1,183.24","1.25%"
"Sep 30, 2018","1,202.85","1,192.19","1,208.72","1,184.46","0.90%"
"Sep 23, 2018","1,192.09","1,198.31","1,204.44","1,180.68","-0.62%"
"Sep 16, 2018","1,199.55","1,193.18","1,211.39","1,191.76","0.49%"
"Sep 09, 2018","1,193.71","1,195.41","1,212.90","1,187.57","-0.18%"
"Sep 02, 2018","1,195.85","1,200.29","1,207.37","1,189.53","-0.44%"
"Aug 26, 2018","1,201.09","1,206.94","1,214.67","1,196.20","-0.40%"
"Aug 19, 2018","1,205.96","1,183.74","1,208.83","1,182.61","1.79%"
"Aug 12, 2018","1,184.77","1,211.24","1,214.07","1,160.19","-2.19%"
"Aug 05, 2018","1,211.30","1,213.65","1,218.21","1,205.66","-0.18%"
"Jul 29, 2018","1,213.43","1,222.96","1,228.52","1,204.28","-0.81%"
"Jul 22, 2018","1,223.38","1,231.55","1,235.57","1,217.30","-0.68%"
"Jul 15, 2018","1,231.77","1,241.41","1,245.90","1,211.48","-0.79%"
"Jul 08, 2018","1,241.52","1,255.13","1,266.26","1,236.78","-1.07%"
"Jul 01, 2018","1,254.98","1,253.49","1,261.44","1,237.71","0.16%"
"Jun 24, 2018","1,253.00","1,271.74","1,272.90","1,245.67","-1.28%"
"Jun 17, 2018","1,269.28","1,279.15","1,284.43","1,261.23","-0.83%"
"Jun 10, 2018","1,279.84","1,299.40","1,309.64","1,275.30","-1.46%"
"Jun 03, 2018","1,298.75","1,293.16","1,303.30","1,289.77","0.43%"
"May 27, 2018","1,293.15","1,298.93","1,306.69","1,289.34","-0.65%"
"May 20, 2018","1,301.61","1,290.90","1,307.95","1,282.00","0.70%"
"May 13, 2018","1,292.50","1,318.55","1,322.58","1,285.64","-1.95%"
"May 06, 2018","1,318.22","1,315.05","1,326.17","1,304.34","0.24%"
"Apr 29, 2018","1,315.05","1,322.80","1,325.17","1,301.74","-0.59%"
"Apr 22, 2018","1,322.80","1,335.19","1,335.66","1,315.24","-0.92%"
"Apr 15, 2018","1,335.13","1,344.60","1,355.90","1,334.86","-0.77%"
"Apr 08, 2018","1,345.46","1,333.21","1,365.37","1,326.80","0.92%"
"Apr 01, 2018","1,333.19","1,326.21","1,348.27","1,321.28","0.62%"
"Mar 25, 2018","1,325.00","1,347.90","1,356.87","1,321.33","-1.65%"
"Mar 18, 2018","1,347.22","1,313.94","1,350.41","1,307.13","2.53%"
"Mar 11, 2018","1,314.00","1,323.69","1,330.27","1,309.56","-0.73%"
"Mar 04, 2018","1,323.70","1,323.78","1,340.68","1,313.06","0.11%"
"Feb 25, 2018","1,322.20","1,327.92","1,341.06","1,302.76","-0.51%"
"Feb 18, 2018","1,328.94","1,347.67","1,351.34","1,320.84","-1.40%"
"Feb 11, 2018","1,347.86","1,315.14","1,361.97","1,314.23","2.37%"
"Feb 04, 2018","1,316.69","1,332.04","1,346.24","1,306.99","-1.22%"
"Jan 28, 2018","1,332.98","1,350.30","1,352.54","1,327.39","-1.27%"
"Jan 21, 2018","1,350.15","1,334.95","1,366.26","1,328.51","1.38%"
"Jan 14, 2018","1,331.80","1,336.94","1,344.72","1,324.09","-0.49%"
"Jan 07, 2018","1,338.41","1,320.63","1,339.57","1,308.27","1.38%"
"Dec 31, 2017","1,320.21","1,302.62","1,326.07","1,302.60","1.36%"
"Dec 24, 2017","1,302.55","1,275.24","1,307.97","1,273.41","2.16%"
"Dec 17, 2017","1,275.01","1,253.78","1,276.33","1,252.65","1.57%"
"Dec 10, 2017","1,255.26","1,247.72","1,262.08","1,236.27","0.57%"
"Dec 03, 2017","1,248.15","1,273.34","1,277.45","1,243.95","-2.51%"
"Nov 26, 2017","1,280.26","1,288.85","1,299.44","1,270.33","-0.62%"
"Nov 19, 2017","1,288.22","1,292.74","1,295.04","1,274.99","-0.47%"
"Nov 12, 2017","1,294.37","1,274.95","1,297.38","1,270.72","1.43%"
"Nov 05, 2017","1,276.14","1,269.85","1,288.65","1,266.26","0.50%"
"Oct 29, 2017","1,269.84","1,273.60","1,284.47","1,265.49","-0.28%"
"Oct 22, 2017","1,273.35","1,277.22","1,283.91","1,263.71","-0.58%"
"Oct 15, 2017","1,280.72","1,303.54","1,306.46","1,276.55","-1.85%"
"Oct 08, 2017","1,304.88","1,276.00","1,304.88","1,275.25","2.26%"
"Oct 01, 2017","1,276.03","1,279.20","1,282.40","1,260.51","-0.27%"
"Sep 24, 2017","1,279.45","1,297.87","1,313.90","1,277.60","-1.38%"
"Sep 17, 2017","1,297.38","1,319.72","1,319.96","1,287.96","-1.69%"
"Sep 10, 2017","1,319.63","1,337.18","1,340.07","1,315.91","-2.01%"
"Sep 03, 2017","1,346.71","1,334.40","1,357.74","1,327.06","1.64%"
"Aug 27, 2017","1,324.97","1,292.41","1,329.18","1,291.79","2.62%"
"Aug 20, 2017","1,291.16","1,283.60","1,294.27","1,279.02","0.52%"
"Aug 13, 2017","1,284.50","1,289.45","1,301.18","1,267.45","-0.37%"
"Aug 06, 2017","1,289.21","1,259.14","1,292.09","1,251.36","2.43%"
"Jul 30, 2017","1,258.60","1,270.05","1,274.34","1,254.27","-0.84%"
"Jul 23, 2017","1,269.25","1,255.38","1,271.21","1,243.67","1.14%"
"Jul 16, 2017","1,254.90","1,228.89","1,256.27","1,228.14","2.11%"
"Jul 09, 2017","1,228.98","1,213.35","1,233.06","1,204.73","1.33%"
"Jul 02, 2017","1,212.90","1,241.76","1,242.94","1,207.31","-2.31%"
"Jun 25, 2017","1,241.60","1,257.78","1,258.40","1,236.78","-1.22%"
"Jun 18, 2017","1,256.90","1,254.00","1,259.37","1,241.02","0.26%"
"Jun 11, 2017","1,253.63","1,267.10","1,279.66","1,251.43","-1.01%"
"Jun 04, 2017","1,266.40","1,279.42","1,296.26","1,264.51","-1.06%"
"May 28, 2017","1,279.98","1,267.31","1,279.98","1,258.97","1.02%"
"May 21, 2017","1,267.05","1,256.05","1,270.02","1,247.66","0.92%"
"May 14, 2017","1,255.55","1,228.40","1,265.44","1,226.93","2.17%"
"May 07, 2017","1,228.83","1,225.36","1,236.97","1,214.18","0.09%"
"Apr 30, 2017","1,227.73","1,268.50","1,271.45","1,225.54","-3.19%"
"Apr 23, 2017","1,268.15","1,270.00","1,278.39","1,260.19","-1.27%"
"Apr 16, 2017","1,284.50","1,292.84","1,295.66","1,276.15","-0.09%"
"Apr 09, 2017","1,285.69","1,254.16","1,288.94","1,247.38","2.52%"
"Apr 02, 2017","1,254.05","1,248.30","1,270.81","1,243.69","0.39%"
"Mar 26, 2017","1,249.13","1,248.03","1,261.41","1,239.83","0.40%"
"Mar 19, 2017","1,244.18","1,229.63","1,253.48","1,226.69","1.22%"
"Mar 12, 2017","1,229.15","1,205.47","1,233.51","1,197.18","2.04%"
"Mar 05, 2017","1,204.55","1,232.96","1,237.04","1,194.89","-2.41%"
"Feb 26, 2017","1,234.30","1,257.86","1,264.18","1,222.87","-1.80%"
"Feb 19, 2017","1,256.94","1,235.31","1,260.56","1,226.07","1.75%"
"Feb 12, 2017","1,235.29","1,232.09","1,244.11","1,216.65","0.10%"
"Feb 05, 2017","1,234.11","1,220.20","1,245.01","1,219.15","1.17%"
"Jan 29, 2017","1,219.88","1,192.93","1,225.69","1,188.10","2.37%"
"Jan 22, 2017","1,191.59","1,209.71","1,220.21","1,180.71","-1.52%"
"Jan 15, 2017","1,209.96","1,200.39","1,219.19","1,195.72","1.03%"
"Jan 08, 2017","1,197.66","1,172.80","1,207.38","1,172.16","2.12%"
"Jan 01, 2017","1,172.81","1,151.09","1,185.28","1,145.99","1.82%"
"Dec 25, 2016","1,151.84","1,133.94","1,163.40","1,131.64","1.62%"
"Dec 18, 2016","1,133.49","1,134.26","1,142.71","1,125.63","-0.05%"
"Dec 11, 2016","1,134.09","1,159.17","1,165.98","1,122.69","-2.05%"
"Dec 04, 2016","1,157.87","1,182.99","1,188.09","1,156.26","-1.62%"
"Nov 27, 2016","1,176.92","1,183.34","1,197.94","1,160.74","-0.57%"
"Nov 20, 2016","1,183.63","1,207.95","1,221.36","1,171.57","-2.07%"
"Nov 13, 2016","1,208.69","1,228.14","1,233.30","1,203.84","-1.39%"
"Nov 06, 2016","1,225.68","1,291.93","1,337.85","1,219.45","-6.02%"
"Oct 30, 2016","1,304.25","1,278.30","1,308.02","1,271.11","2.19%"
"Oct 23, 2016","1,276.30","1,266.04","1,284.42","1,260.63","0.75%"
"Oct 16, 2016","1,266.75","1,250.25","1,274.14","1,250.10","1.30%"
"Oct 09, 2016","1,250.55","1,257.33","1,265.27","1,247.22","-0.51%"
"Oct 02, 2016","1,256.96","1,317.83","1,319.93","1,241.46","-4.48%"
"Sep 25, 2016","1,315.96","1,337.06","1,342.47","1,313.05","-1.62%"
"Sep 18, 2016","1,337.60","1,311.00","1,343.94","1,308.65","2.07%"
"Sep 11, 2016","1,310.43","1,328.26","1,332.60","1,306.47","-1.33%"
"Sep 04, 2016","1,328.15","1,324.27","1,353.03","1,321.80","0.24%"
"Aug 28, 2016","1,325.01","1,320.75","1,329.48","1,302.33","0.28%"
"Aug 21, 2016","1,321.33","1,340.58","1,345.02","1,317.89","-1.52%"
"Aug 14, 2016","1,341.78","1,338.08","1,358.22","1,335.73","0.42%"
"Aug 07, 2016","1,336.19","1,335.05","1,357.40","1,329.87","0.03%"
"Jul 31, 2016","1,335.80","1,349.97","1,367.69","1,334.58","-1.12%"
"Jul 24, 2016","1,350.91","1,322.68","1,355.56","1,312.35","2.16%"
"Jul 17, 2016","1,322.39","1,332.52","1,336.13","1,310.80","-1.16%"
"Jul 10, 2016","1,337.85","1,368.69","1,375.10","1,320.32","-2.12%"
"Jul 03, 2016","1,366.80","1,342.60","1,375.30","1,336.10","1.83%"
"Jun 26, 2016","1,342.30","1,326.24","1,344.73","1,305.78","2.00%"
"Jun 19, 2016","1,315.98","1,285.80","1,358.47","1,251.55","1.34%"
"Jun 12, 2016","1,298.59","1,274.05","1,315.85","1,272.77","1.91%"
"Jun 05, 2016","1,274.20","1,242.80","1,278.18","1,234.94","2.39%"
"May 29, 2016","1,244.49","1,213.40","1,244.91","1,199.88","2.65%"
"May 22, 2016","1,212.40","1,251.05","1,256.08","1,206.82","-3.19%"
"May 15, 2016","1,252.30","1,272.49","1,288.66","1,244.43","-1.67%"
"May 08, 2016","1,273.60","1,284.95","1,287.93","1,257.69","-1.17%"
"May 01, 2016","1,288.70","1,293.69","1,303.97","1,269.24","-0.39%"
"Apr 24, 2016","1,293.74","1,232.10","1,296.58","1,230.15","4.99%"
"Apr 17, 2016","1,232.30","1,234.15","1,270.53","1,227.48","-0.14%"
"Apr 10, 2016","1,234.05","1,240.15","1,262.82","1,223.92","-0.51%"
"Apr 03, 2016","1,240.40","1,220.05","1,243.88","1,214.47","1.46%"
"Mar 27, 2016","1,222.49","1,214.49","1,243.82","1,208.55","0.49%"
"Mar 20, 2016","1,216.47","1,254.65","1,259.95","1,212.60","-3.09%"
"Mar 13, 2016","1,255.30","1,250.99","1,271.29","1,226.10","0.55%"
"Mar 06, 2016","1,248.44","1,259.55","1,282.90","1,237.44","-0.87%"
"Feb 28, 2016","1,259.44","1,222.75","1,279.97","1,218.05","3.01%"
"Feb 21, 2016","1,222.59","1,226.15","1,253.44","1,202.08","-0.46%"
"Feb 14, 2016","1,228.19","1,232.55","1,239.90","1,190.80","-0.80%"
"Feb 07, 2016","1,238.05","1,170.90","1,261.17","1,164.27","5.48%"
"Jan 31, 2016","1,173.69","1,117.85","1,174.88","1,116.24","4.98%"
"Jan 24, 2016","1,118.04","1,097.84","1,128.30","1,097.34","1.80%"
"Jan 17, 2016","1,098.30","1,089.59","1,109.71","1,082.96","0.84%"
"Jan 10, 2016","1,089.09","1,104.49","1,108.58","1,071.50","-1.37%"
"Jan 03, 2016","1,104.24","1,065.34","1,112.40","1,061.89","4.10%"
"Dec 27, 2015","1,060.74","1,076.00","1,077.15","1,058.52","-1.41%"
"Dec 20, 2015","1,075.88","1,065.94","1,081.88","1,063.90","0.91%"
"Dec 13, 2015","1,066.19","1,074.05","1,078.68","1,047.60","-0.81%"
"Dec 06, 2015","1,074.90","1,085.99","1,087.03","1,062.56","-1.11%"
"Nov 29, 2015","1,086.99","1,057.90","1,089.13","1,046.22","2.66%"
"Nov 22, 2015","1,058.81","1,076.99","1,081.08","1,052.84","-1.79%"
"Nov 15, 2015","1,078.09","1,088.15","1,098.45","1,065.57","-0.51%"
"Nov 08, 2015","1,083.65","1,089.94","1,095.96","1,074.65","-0.46%"
"Nov 01, 2015","1,088.65","1,141.74","1,143.10","1,085.46","-4.70%"
"Oct 25, 2015","1,142.38","1,164.45","1,182.90","1,139.49","-1.88%"
"Oct 18, 2015","1,164.26","1,176.25","1,180.85","1,159.17","-1.10%"
"Oct 11, 2015","1,177.20","1,155.69","1,191.11","1,151.73","1.70%"
"Oct 04, 2015","1,157.53","1,137.94","1,160.18","1,130.16","1.70%"
"Sep 27, 2015","1,138.14","1,145.80","1,148.35","1,104.72","-0.71%"
"Sep 20, 2015","1,146.24","1,139.60","1,156.74","1,121.43","0.60%"
"Sep 13, 2015","1,139.40","1,107.80","1,141.88","1,102.90","2.84%"
"Sep 06, 2015","1,107.90","1,123.25","1,126.96","1,098.75","-1.34%"
"Aug 30, 2015","1,123.00","1,133.25","1,147.81","1,117.29","-0.97%"
"Aug 23, 2015","1,133.96","1,162.35","1,167.90","1,117.84","-2.33%"
"Aug 16, 2015","1,161.05","1,114.35","1,168.72","1,109.71","4.21%"
"Aug 09, 2015","1,114.10","1,094.40","1,126.69","1,089.80","1.82%"
"Aug 02, 2015","1,094.20","1,095.24","1,099.88","1,081.00","-0.13%"
"Jul 26, 2015","1,095.65","1,099.55","1,105.46","1,079.95","-0.31%"
"Jul 19, 2015","1,099.10","1,133.35","1,133.40","1,077.45","-3.09%"
