"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 27, 2022","13,837.83","14,058.61","14,341.12","13,738.61","-","-2.48%"
"Feb 20, 2022","14,189.16","13,892.81","14,190.83","13,069.26","-","1.28%"
"Feb 13, 2022","14,009.54","14,233.40","14,644.66","13,918.76","-","-1.71%"
"Feb 06, 2022","14,253.84","14,715.39","15,057.06","14,194.59","-","-3.00%"
"Jan 30, 2022","14,694.35","14,504.41","15,195.52","14,443.74","-","1.66%"
"Jan 23, 2022","14,454.61","14,168.93","14,645.67","13,724.85","-","0.11%"
"Jan 16, 2022","14,438.40","15,381.70","15,446.13","14,433.19","-","-7.51%"
"Jan 09, 2022","15,611.59","15,384.73","16,016.96","15,166.17","-","0.12%"
"Jan 02, 2022","15,592.19","16,396.53","16,513.13","15,528.81","-","-4.46%"
