"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 22, 2018","131.93","131.22","132.33","129.50","653.10K","0.53%"
"Apr 15, 2018","131.24","136.37","138.60","130.97","625.51K","-3.59%"
"Apr 08, 2018","136.12","135.89","137.00","135.13","407.97K","0.28%"
"Apr 01, 2018","135.74","135.77","137.75","132.27","573.16K","-0.28%"
"Mar 25, 2018","136.12","132.64","136.87","132.13","856.79K","3.47%"
"Mar 18, 2018","131.56","137.27","137.66","131.46","831.40K","-4.40%"
"Mar 11, 2018","137.62","140.86","141.53","137.42","428.09K","-2.20%"
"Mar 04, 2018","140.72","137.87","140.72","137.87","1.57M","1.70%"
"Feb 25, 2018","138.37","140.13","141.05","136.05","591.33K","-1.04%"
"Feb 18, 2018","139.83","141.64","141.64","138.16","531.17K","-2.22%"
"Feb 11, 2018","143.00","138.90","143.56","138.54","483.58K","3.56%"
"Feb 04, 2018","138.09","144.45","145.00","135.47","956.74K","-4.75%"
"Jan 28, 2018","144.97","151.12","151.29","144.95","710.20K","-3.90%"
"Jan 21, 2018","150.85","149.08","150.85","149.01","535.43K","1.19%"
"Jan 14, 2018","149.08","146.00","149.08","145.90","452.64K","2.47%"
"Jan 07, 2018","145.48","146.16","146.85","144.65","641.12K","-0.44%"
"Dec 31, 2017","146.13","146.16","146.32","145.15","743.86K","0.06%"
"Dec 24, 2017","146.04","146.02","146.82","145.78","253.98K","-0.01%"
"Dec 17, 2017","146.06","146.20","146.94","144.96","559.18K","0.25%"
"Dec 10, 2017","145.70","145.04","146.17","144.22","641.91K","0.24%"
"Dec 03, 2017","145.35","144.88","146.22","144.36","675.58K","0.69%"
"Nov 26, 2017","144.35","140.60","144.49","140.54","477.19K","2.67%"
"Nov 19, 2017","140.60","140.28","141.39","140.27","220.35K","0.10%"
"Nov 12, 2017","140.46","138.93","141.22","138.66","426.62K","1.06%"
"Nov 05, 2017","138.98","136.15","139.09","134.84","965.46K","1.90%"
"Oct 29, 2017","136.39","136.36","137.39","135.30","552.12K","-0.19%"
"Oct 22, 2017","136.65","138.75","139.05","136.28","696.40K","-1.35%"
"Oct 15, 2017","138.52","140.02","140.28","138.10","409.90K","-1.14%"
"Oct 08, 2017","140.12","138.38","140.45","137.54","584.38K","1.32%"
