"Date","Price","Open","High","Low","Vol.","Change %"
"02.02.2003","4.713,7","4.868,7","4.903,3","4.702,0","-","-3,18%"
"26.01.2003","4.868,7","4.880,2","4.885,6","4.769,8","-","-0,24%"
"19.01.2003","4.880,2","5.108,5","5.111,9","4.874,0","-","-4,47%"
"12.01.2003","5.108,5","5.209,8","5.245,7","5.094,7","-","-1,94%"
"05.01.2003","5.209,8","5.255,4","5.255,4","5.124,2","-","1,19%"
"29.12.2002","5.148,5","4.986,1","5.148,5","4.986,1","-","3,84%"
"22.12.2002","4.958,0","5.067,7","5.067,7","4.958,0","-","-2,15%"
"15.12.2002","5.067,1","5.138,1","5.138,1","5.001,4","-","0,64%"
"08.12.2002","5.035,1","5.040,7","5.105,2","5.035,1","-","-1,89%"
"01.12.2002","5.131,9","5.229,7","5.229,7","5.104,8","-","-2,01%"
"24.11.2002","5.236,9","5.208,8","5.247,6","5.111,3","-","0,74%"
"17.11.2002","5.198,4","5.057,2","5.214,1","5.044,8","-","1,93%"
"10.11.2002","5.100,1","4.948,0","5.100,1","4.948,0","-","1,19%"
"03.11.2002","5.040,1","5.098,9","5.182,3","5.040,1","-","-0,78%"
"27.10.2002","5.079,7","5.028,5","5.079,7","4.985,4","-","0,26%"
"20.10.2002","5.066,4","5.093,3","5.093,3","4.993,1","-","1,10%"
"13.10.2002","5.011,3","4.786,0","5.011,3","4.786,0","-","5,40%"
"06.10.2002","4.754,7","4.521,2","4.754,7","4.452,5","-","3,06%"
"29.09.2002","4.613,4","4.710,0","4.873,8","4.613,4","-","-3,09%"
"22.09.2002","4.760,6","4.798,1","4.914,7","4.709,3","-","-1,90%"
"15.09.2002","4.853,0","5.112,9","5.112,9","4.842,7","-","-4,85%"
"08.09.2002","5.100,2","5.172,0","5.205,8","5.089,6","-","-0,47%"
"01.09.2002","5.124,5","5.036,6","5.124,5","5.036,6","-","-2,20%"
"25.08.2002","5.239,8","5.388,5","5.388,5","5.236,1","-","-1,94%"
"18.08.2002","5.343,4","5.385,7","5.452,5","5.320,0","-","1,24%"
"11.08.2002","5.278,1","5.157,9","5.287,1","5.057,8","-","1,78%"
"04.08.2002","5.185,7","4.793,2","5.185,7","4.793,2","-","4,66%"
"28.07.2002","4.954,6","5.125,2","5.195,6","4.954,6","-","1,68%"
"21.07.2002","4.872,8","4.666,5","4.872,8","4.549,7","-","1,13%"
"14.07.2002","4.818,1","5.188,9","5.188,9","4.818,1","-","-7,84%"
"07.07.2002","5.228,1","5.554,6","5.554,6","5.228,1","-","-6,62%"
"30.06.2002","5.598,7","5.535,2","5.598,7","5.423,0","-","-0,67%"
"23.06.2002","5.636,5","5.645,4","5.645,4","5.543,3","-","-0,24%"
"16.06.2002","5.650,1","5.859,9","5.870,5","5.650,1","-","-1,09%"
"09.06.2002","5.712,5","5.851,4","5.851,4","5.712,5","-","-2,05%"
"02.06.2002","5.832,1","5.901,8","5.920,9","5.816,1","-","-3,37%"
"26.05.2002","6.035,3","6.054,3","6.054,3","6.003,8","-","-1,11%"
"19.05.2002","6.102,7","6.135,1","6.157,2","6.080,7","-","-1,47%"
"12.05.2002","6.193,9","6.060,6","6.193,9","6.060,6","-","3,54%"
"05.05.2002","5.981,9","6.002,5","6.124,5","5.977,9","-","-2,09%"
"28.04.2002","6.109,4","6.010,4","6.150,2","6.010,4","-","0,60%"
