"Date","Price","Open","High","Low","Vol.","Change %"
"09.09.2001","6.911,80","7.709,70","7.784,20","6.887,90","642,54M","-10,55%"
"02.09.2001","7.727,20","8.373,90","8.374,40","7.705,20","469,04M","-7,14%"
"26.08.2001","8.321,10","8.560,70","8.627,90","8.158,70","320,71M","-2,57%"
"19.08.2001","8.540,60","8.174,70","8.541,10","8.083,80","382,64M","4,15%"
"12.08.2001","8.200,10","8.277,70","8.505,80","8.127,40","318,80M","-0,04%"
"05.08.2001","8.203,00","8.556,90","8.669,70","8.157,10","382,22M","-4,22%"
"29.07.2001","8.564,70","8.255,90","8.684,90","8.251,80","396,52M","4,23%"
"22.07.2001","8.217,00","8.270,50","8.463,70","8.129,60","402,60M","-1,05%"
"15.07.2001","8.304,10","8.311,20","8.403,60","8.148,60","427,13M","0,00%"
"08.07.2001","8.303,90","8.542,50","8.648,90","8.074,50","558,76M","-2,33%"
"01.07.2001","8.501,90","8.849,50","9.104,90","8.456,40","482,86M","-4,24%"
"24.06.2001","8.878,40","8.913,90","9.026,30","8.634,10","546,39M","-0,52%"
"17.06.2001","8.925,20","9.301,90","9.307,70","8.855,90","593,21M","-4,68%"
"10.06.2001","9.363,30","9.566,90","9.657,60","9.266,10","436,57M","-2,54%"
"03.06.2001","9.607,30","9.446,00","9.663,90","9.441,80","336,86M","2,21%"
"27.05.2001","9.399,40","9.484,40","9.581,30","9.370,60","341,16M","-0,73%"
"20.05.2001","9.468,40","9.727,30","9.747,10","9.422,20","363,88M","-2,67%"
"13.05.2001","9.728,40","9.673,80","9.755,60","9.473,40","443,70M","0,45%"
"06.05.2001","9.684,50","9.624,20","9.854,60","9.497,60","382,36M","1,49%"
"29.04.2001","9.542,70","9.641,70","9.833,10","9.399,20","318,46M","-0,95%"
"22.04.2001","9.634,60","9.471,20","9.708,60","9.235,10","491,34M","0,91%"
"15.04.2001","9.547,50","9.537,20","9.904,00","9.417,20","388,52M","-1,05%"
"08.04.2001","9.648,80","9.275,80","9.684,80","9.251,10","298,92M","3,43%"
"01.04.2001","9.328,40","9.372,20","9.482,10","8.784,80","568,67M","0,22%"
"25.03.2001","9.308,30","8.945,20","9.352,40","8.849,80","471,54M","5,65%"
"18.03.2001","8.810,50","9.329,90","9.393,30","8.531,80","577,15M","-5,16%"
"11.03.2001","9.290,00","9.661,50","9.678,90","9.173,90","501,07M","-4,49%"
"04.03.2001","9.726,60","9.594,00","9.963,00","9.593,20","422,51M","1,63%"
"25.02.2001","9.570,90","9.422,70","9.687,90","9.362,80","470,73M","2,42%"
"18.02.2001","9.344,80","9.742,30","9.923,70","9.231,60","482,75M","-4,54%"
"11.02.2001","9.789,50","9.872,90","10.125,60","9.670,00","478,49M","-1,48%"
"04.02.2001","9.936,30","9.766,80","10.056,40","9.754,60","471,54M","0,89%"
"28.01.2001","9.848,50","10.119,80","10.168,30","9.845,10","459,18M","-2,39%"
"21.01.2001","10.090,10","9.939,20","10.205,50","9.892,10","477,45M","1,35%"
"14.01.2001","9.955,50","9.883,40","10.219,50","9.722,40","613,79M","0,66%"
"07.01.2001","9.890,20","9.552,10","9.906,10","9.468,70","510,86M","3,01%"
"31.12.2000","9.601,40","9.134,70","9.713,80","8.946,20","436,09M","5,40%"
"24.12.2000","9.109,80","8.985,60","9.180,60","8.973,00","218,33M","0,78%"
"17.12.2000","9.039,00","9.216,10","9.333,90","8.756,40","481,43M","-1,27%"
"10.12.2000","9.155,70","9.649,90","9.902,00","9.155,70","591,45M","-3,60%"
"03.12.2000","9.497,30","9.344,50","9.621,30","9.009,50","277,13M","1,69%"
"26.11.2000","9.339,40","9.752,60","9.797,00","9.208,80","441,74M","-3,14%"
"19.11.2000","9.642,30","9.906,60","9.941,90","9.179,60","556,05M","-2,07%"
"12.11.2000","9.845,90","9.918,40","10.340,70","9.791,90","487,07M","-1,40%"
"05.11.2000","9.986,00","10.594,80","10.673,90","9.986,00","401,47M","-5,28%"
"29.10.2000","10.542,70","10.428,90","10.615,70","10.296,20","396,85M","1,41%"
"22.10.2000","10.395,70","10.486,60","10.666,90","10.291,00","477,35M","-0,46%"
"15.10.2000","10.443,60","10.637,50","10.654,60","9.826,60","537,96M","0,56%"
"08.10.2000","10.385,40","11.080,80","11.112,20","10.242,90","380,80M","-6,86%"
"01.10.2000","11.150,00","10.931,40","11.304,60","10.909,30","329,97M","1,83%"
"24.09.2000","10.950,00","11.099,80","11.192,20","10.890,80","346,28M","-0,72%"
"17.09.2000","11.029,40","11.353,70","11.373,00","10.629,60","404,66M","-3,78%"
"10.09.2000","11.463,10","11.097,10","11.510,20","11.071,10","424,40M","3,24%"
"03.09.2000","11.103,30","11.276,70","11.322,30","11.094,40","353,68M","-0,60%"
"27.08.2000","11.170,10","10.884,70","11.191,00","10.753,10","327,57M","3,25%"
"20.08.2000","10.818,30","11.032,00","11.137,80","10.695,60","363,55M","-2,23%"
"13.08.2000","11.065,50","11.129,60","11.364,30","11.056,50","334,96M","-0,26%"
"06.08.2000","11.094,60","10.591,20","11.150,00","10.585,90","354,31M","4,83%"
"30.07.2000","10.583,40","10.582,30","10.656,10","10.375,00","350,15M","0,22%"
"23.07.2000","10.560,00","10.861,70","10.924,40","10.526,80","332,17M","-2,94%"
"16.07.2000","10.879,60","10.961,10","11.063,90","10.747,10","416,88M","-1,12%"
"09.07.2000","11.002,60","10.902,10","11.015,70","10.749,10","399,50M","0,97%"
"02.07.2000","10.896,70","10.578,20","10.962,70","10.454,20","366,85M","2,98%"
"25.06.2000","10.581,30","10.497,30","10.624,00","10.366,40","381,09M","0,17%"
"18.06.2000","10.563,10","10.646,10","10.754,60","10.351,40","315,47M","-1,50%"
"11.06.2000","10.723,80","10.931,60","10.965,80","10.663,60","367,38M","-1,37%"
"04.06.2000","10.873,20","11.157,40","11.183,50","10.520,30","348,10M","-2,41%"
"28.05.2000","11.141,50","10.437,80","11.220,50","10.436,90","383,14M","6,75%"
"21.05.2000","10.437,10","10.531,40","10.628,50","10.211,30","410,78M","-1,02%"
"14.05.2000","10.544,90","11.060,70","11.260,40","10.488,30","360,76M","-5,02%"
"07.05.2000","11.102,60","11.420,40","11.484,20","10.685,60","352,23M","-3,96%"
"30.04.2000","11.560,90","11.651,40","11.974,40","11.454,70","246,92M","0,81%"
"23.04.2000","11.467,90","11.330,20","11.573,90","11.232,70","255,06M","-0,30%"
"16.04.2000","11.502,00","10.879,40","11.543,30","10.771,60","278,49M","1,22%"
"09.04.2000","11.363,90","11.853,20","11.918,50","11.323,40","308,00M","-3,62%"
"02.04.2000","11.790,60","11.869,80","11.958,60","11.189,80","410,01M","-1,21%"
"26.03.2000","11.935,00","12.223,20","12.297,90","11.633,80","372,90M","-2,28%"
"19.03.2000","12.213,80","12.396,40","12.529,70","11.970,90","369,43M","-1,26%"
"12.03.2000","12.369,80","12.822,20","12.862,80","12.198,10","455,76M","-1,15%"
"05.03.2000","12.513,70","12.844,30","12.968,50","12.445,90","425,15M","-1,81%"
"27.02.2000","12.745,00","12.603,90","12.864,80","12.315,30","386,54M","0,43%"
"20.02.2000","12.690,90","12.169,50","12.695,00","12.053,90","413,03M","2,61%"
"13.02.2000","12.368,00","12.595,50","12.912,30","12.089,90","489,23M","-0,52%"
"06.02.2000","12.432,60","11.617,20","12.463,70","11.469,00","377,67M","7,36%"
"30.01.2000","11.580,10","10.889,10","11.704,90","10.770,50","370,03M","5,18%"
"23.01.2000","11.009,30","11.060,90","11.310,90","10.808,80","399,62M","0,36%"
"16.01.2000","10.969,30","11.384,90","11.394,20","10.904,40","416,80M","-1,92%"
"09.01.2000","11.184,00","11.363,80","11.364,30","10.821,40","559,87M","0,73%"
"02.01.2000","11.102,40","11.846,60","11.881,80","10.824,90","335,01M","-4,63%"
"26.12.1999","11.641,40","11.677,20","11.822,50","11.458,50","268,97M","-0,39%"
"19.12.1999","11.686,60","11.573,80","11.719,00","11.521,30","215,69M","0,63%"
"12.12.1999","11.613,10","11.444,40","11.685,00","11.296,20","383,75M","1,56%"
"05.12.1999","11.434,50","11.368,10","11.747,80","11.342,40","262,48M","1,10%"
"28.11.1999","11.310,00","10.939,20","11.357,70","10.750,20","306,75M","3,09%"
"21.11.1999","10.971,30","10.780,70","11.022,80","10.591,60","293,97M","1,65%"
"14.11.1999","10.793,00","10.477,10","10.807,30","10.468,00","311,13M","3,09%"
"07.11.1999","10.469,90","10.133,10","10.549,90","10.132,70","329,70M","2,33%"
"31.10.1999","10.231,30","9.685,10","10.242,80","9.665,20","362,81M","5,03%"
"24.10.1999","9.741,50","9.450,50","9.786,30","9.275,70","292,95M","3,75%"
"17.10.1999","9.389,40","9.320,10","9.521,00","9.210,80","285,77M","0,14%"
"10.10.1999","9.376,70","9.767,10","9.835,50","9.331,00","233,62M","-4,03%"
"03.10.1999","9.770,90","9.474,00","9.771,10","9.441,90","254,26M","3,04%"
"26.09.1999","9.482,80","9.632,70","9.708,50","9.420,30","210,19M","-1,40%"
"19.09.1999","9.617,70","9.776,00","9.821,20","9.525,30","249,89M","-1,14%"
"12.09.1999","9.728,20","10.022,90","10.063,50","9.608,60","291,77M","-2,98%"
"05.09.1999","10.026,60","9.954,90","10.117,00","9.816,80","221,31M","0,84%"
"29.08.1999","9.943,10","10.071,80","10.071,80","9.656,90","261,99M","-1,15%"
"22.08.1999","10.058,40","9.789,00","10.079,80","9.668,90","208,34M","3,29%"
"15.08.1999","9.738,30","9.610,10","9.758,10","9.445,60","165,70M","1,85%"
"08.08.1999","9.561,70","9.139,70","9.572,90","9.100,40","198,93M","4,61%"
"01.08.1999","9.140,70","9.360,90","9.503,20","9.107,40","202,62M","-2,67%"
"25.07.1999","9.391,90","9.762,00","9.780,90","9.234,20","271,64M","-3,89%"
"18.07.1999","9.771,60","10.106,90","10.216,00","9.744,50","205,50M","-3,44%"
"11.07.1999","10.119,20","10.342,90","10.343,40","9.997,60","245,40M","-2,07%"
"04.07.1999","10.333,20","10.462,00","10.555,60","10.283,00","248,44M","-0,66%"
"27.06.1999","10.402,30","10.295,60","10.404,20","10.211,10","236,48M","1,09%"
"20.06.1999","10.290,30","10.352,00","10.484,40","10.262,10","217,46M","-0,46%"
"13.06.1999","10.337,50","10.168,50","10.343,10","10.070,30","198,08M","1,39%"
"06.06.1999","10.195,30","10.246,50","10.300,70","10.077,30","180,10M","-0,48%"
"30.05.1999","10.244,70","10.064,50","10.245,70","9.951,40","167,38M","2,13%"
"23.05.1999","10.030,60","10.230,10","10.288,20","9.932,10","168,39M","-1,79%"
"16.05.1999","10.213,70","10.081,10","10.226,00","9.913,80","233,23M","0,46%"
"09.05.1999","10.167,20","10.187,00","10.416,30","10.031,40","191,38M","0,12%"
"02.05.1999","10.155,00","9.972,00","10.207,20","9.911,30","226,04M","1,80%"
"25.04.1999","9.975,40","9.946,70","10.091,00","9.853,70","174,86M","0,75%"
"18.04.1999","9.901,60","9.845,20","9.946,40","9.605,30","239,73M","1,27%"
"11.04.1999","9.777,30","10.082,60","10.189,50","9.722,80","258,61M","-3,21%"
"04.04.1999","10.101,90","9.852,20","10.239,10","9.826,90","197,42M","3,71%"
"28.03.1999","9.740,70","9.678,70","9.831,90","9.640,80","99,50M","0,84%"
"21.03.1999","9.659,10","10.026,50","10.027,10","9.588,80","209,70M","-4,12%"
"14.03.1999","10.073,70","10.134,60","10.250,20","9.958,90","146,07M","-0,21%"
"07.03.1999","10.094,70","10.023,00","10.276,20","9.819,20","233,74M","0,90%"
"28.02.1999","10.005,00","10.003,90","10.042,20","9.682,50","202,72M","0,08%"
"21.02.1999","9.997,30","9.941,70","10.275,30","9.828,00","244,99M","1,59%"
"14.02.1999","9.840,90","9.682,70","9.987,60","9.635,30","193,43M","1,04%"
"07.02.1999","9.739,40","9.789,00","9.914,90","9.363,70","229,67M","-0,71%"
"31.01.1999","9.809,30","9.955,10","10.140,20","9.761,60","211,61M","-0,70%"
"24.01.1999","9.878,80","9.467,90","10.014,30","9.364,20","227,18M","2,78%"
"17.01.1999","9.612,00","10.052,50","10.230,30","9.451,50","294,40M","0,16%"
"10.01.1999","9.596,30","10.493,90","10.566,80","8.905,60","367,01M","-7,84%"
"03.01.1999","10.412,30","9.973,00","10.920,10","9.971,30","278,71M","5,85%"
"27.12.1998","9.836,60","9.884,20","10.054,90","9.822,20","143,93M","-0,31%"
"20.12.1998","9.866,80","9.416,20","9.874,90","9.368,90","129,90M","5,51%"
"13.12.1998","9.351,90","9.152,90","9.426,70","9.130,60","205,42M","1,25%"
"06.12.1998","9.236,20","9.432,00","9.665,10","9.177,10","164,06M","-1,55%"
"29.11.1998","9.382,00","9.793,00","9.981,90","9.002,80","248,12M","-5,01%"
"22.11.1998","9.877,30","9.503,30","9.893,10","9.387,70","219,48M","4,72%"
"15.11.1998","9.431,90","8.946,50","9.462,90","8.898,00","196,04M","6,67%"
"08.11.1998","8.842,10","9.280,80","9.310,80","8.789,10","157,70M","-3,93%"
"01.11.1998","9.204,10","8.933,40","9.289,30","8.909,30","230,24M","4,59%"
"25.10.1998","8.800,00","8.499,00","8.814,30","8.422,90","252,36M","4,63%"
"18.10.1998","8.410,20","8.356,10","8.661,90","8.244,50","300,32M","-0,53%"
"11.10.1998","8.455,30","7.600,80","8.476,80","7.561,60","271,77M","14,55%"
"04.10.1998","7.381,20","7.172,30","7.688,30","7.026,40","289,29M","3,13%"
"27.09.1998","7.156,90","8.105,20","8.227,10","6.869,70","337,47M","-10,19%"
"20.09.1998","7.969,30","7.457,30","8.358,50","7.090,80","331,82M","4,46%"
"13.09.1998","7.628,70","7.988,00","8.099,30","7.416,70","364,25M","-1,03%"
"06.09.1998","7.708,00","8.552,00","8.735,30","7.456,70","423,19M","-7,55%"
"30.08.1998","8.337,30","8.617,50","8.621,40","7.937,70","315,08M","-0,55%"
"23.08.1998","8.383,00","9.455,90","9.528,80","7.870,00","426,16M","-10,98%"
"16.08.1998","9.417,20","9.762,00","10.229,00","9.231,20","250,36M","-5,06%"
"09.08.1998","9.919,50","10.198,70","10.198,70","9.615,30","242,93M","-2,92%"
